+0,40.0,26.0,7.0,7,,,,,,,26,,,,,,,88,1040,1.538461538,0.625,6.747129936,6.777899167
+1,40.0,27.0,7.0,8,,,,,,,,,,,,,,,1080,1.481481481,0.65,6.783784575,6.813414204
+1,39.0,27.0,7.0,8,,,,,,,,,,,,,,,1053,1.444444444,0.6666666667,6.759195093,6.788083982
+0,38.0,27.0,7.0,7,,,,,,,27,,,,,,,90,1026,1.407407407,0.6842105263,6.733966852,6.762115
+1,38.0,28.0,7.0,8,,,,,,,,,,,,,,,1064,1.357142857,0.7105263158,6.769288296,6.796431153
+0,37.0,28.0,7.0,7,,,,,,,28,,,,,,,91,1036,1.321428571,0.7297297297,6.743387223,6.769815795
+1,37.0,29.0,7.0,8,,,,,,,,,,,,,,,1073,1.275862069,0.7567567568,6.777469059,6.802986301
+0,36.0,29.0,7.0,7,,,,,,,29,,,,,,,92,1044,1.24137931,0.7777777778,6.750858281,6.775685867
+1,36.0,30.0,7.0,8,,,,,,,,,,,,,,,1080,1.2,0.8055555556,6.783784575,6.807784575
+0,35.0,30.0,7.0,7,,,,,,,30,,,,,,,93,1050,1.166666667,0.8285714286,6.756424099,6.779757432
+1,35.0,31.0,7.0,8,,,,,,,,,,,,,,,1085,1.129032258,0.8571428571,6.788270646,6.810851291
+0,34.0,31.0,7.0,7,,,,,,,31,,,,,,,94,1054,1.096774194,0.8823529412,6.760117003,6.782052487
+1,34.0,32.0,7.0,8,,,,,,,,,,,,,,,1088,1.0625,0.9117647059,6.790952376,6.812202376
+0,33.0,32.0,7.0,7,,,,,,,32,,,,,,,95,1056,1.03125,0.9393939394,6.761958203,6.782583203
+1,33.0,33.0,7.0,8,,,,,,,,,,,,,,,1089,1,0.9696969697,6.791844643,6.811844643
