4.0,-52.0,-37.0,-22.0,-7.0,8.0,23.0,38.0,53.0,68.0,83.0,98.0,113.0,128.0,143.0,=15-A62,,4.0,36.0,17.0,-2.0,-21.0,-40.0,-59.0,-78.0,-97.0,-116.0,-135.0,=19-R62,,4.0,32.0,13.0,-6.0,-25.0,-44.0,-63.0,-82.0,-101.0,-120.0,=19-AE62,,4.0,20.0,-4.0,-28.0,-52.0,-76.0,-100.0,=24-AQ62
5.0,-65.0,-50.0,-35.0,-20.0,-5.0,10.0,25.0,40.0,55.0,70.0,85.0,100.0,115.0,130.0,=15-A63,,5.0,45.0,26.0,7.0,-12.0,-31.0,-50.0,-69.0,-88.0,-107.0,-126.0,=19-R63,,5.0,40.0,21.0,2.0,-17.0,-36.0,-55.0,-74.0,-93.0,-112.0,=19-AE63,,5.0,25.0,1.0,-23.0,-47.0,-71.0,-95.0,=24-AQ63
6.0,-78.0,-63.0,-48.0,-33.0,-18.0,-3.0,12.0,27.0,42.0,57.0,72.0,87.0,102.0,117.0,=15-A64,,6.0,54.0,35.0,16.0,-3.0,-22.0,-41.0,-60.0,-79.0,-98.0,-117.0,=19-R64,,6.0,48.0,29.0,10.0,-9.0,-28.0,-47.0,-66.0,-85.0,-104.0,=19-AE64,,6.0,30.0,6.0,-18.0,-42.0,-66.0,-90.0,=24-AQ64
7.0,-91.0,-76.0,-61.0,-46.0,-31.0,-16.0,-1.0,14.0,29.0,44.0,59.0,74.0,89.0,104.0,=15-A65,,7.0,63.0,44.0,25.0,6.0,-13.0,-32.0,-51.0,-70.0,-89.0,-108.0,=19-R65,,7.0,56.0,37.0,18.0,-1.0,-20.0,-39.0,-58.0,-77.0,-96.0,=19-AE65,,7.0,35.0,11.0,-13.0,-37.0,-61.0,-85.0,=24-AQ65
8.0,-104.0,-89.0,-74.0,-59.0,-44.0,-29.0,-14.0,1.0,16.0,31.0,46.0,61.0,76.0,91.0,=15-A66,,8.0,72.0,53.0,34.0,15.0,-4.0,-23.0,-42.0,-61.0,-80.0,-99.0,=19-R66,,8.0,64.0,45.0,26.0,7.0,-12.0,-31.0,-50.0,-69.0,-88.0,=19-AE66,,8.0,40.0,16.0,-8.0,-32.0,-56.0,-80.0,=24-AQ66
9.0,-117.0,-102.0,-87.0,-72.0,-57.0,-42.0,-27.0,-12.0,3.0,18.0,33.0,48.0,63.0,78.0,=15-A67,,9.0,81.0,62.0,43.0,24.0,5.0,-14.0,-33.0,-52.0,-71.0,-90.0,=19-R67,,9.0,72.0,53.0,34.0,15.0,-4.0,-23.0,-42.0,-61.0,-80.0,=19-AE67,,9.0,45.0,21.0,-3.0,-27.0,-51.0,-75.0,=24-AQ67
10.0,-130.0,-115.0,-100.0,-85.0,-70.0,-55.0,-40.0,-25.0,-10.0,5.0,20.0,35.0,50.0,65.0,=15-A68,,10.0,90.0,71.0,52.0,33.0,14.0,-5.0,-24.0,-43.0,-62.0,-81.0,=19-R68,,10.0,80.0,61.0,42.0,23.0,4.0,-15.0,-34.0,-53.0,-72.0,=19-AE68,,10.0,50.0,26.0,2.0,-22.0,-46.0,-70.0,=24-AQ68
11.0,-143.0,-128.0,-113.0,-98.0,-83.0,-68.0,-53.0,-38.0,-23.0,-8.0,7.0,22.0,37.0,52.0,=15-A69,,11.0,99.0,80.0,61.0,42.0,23.0,4.0,-15.0,-34.0,-53.0,-72.0,=19-R69,,11.0,88.0,69.0,50.0,31.0,12.0,-7.0,-26.0,-45.0,-64.0,=19-AE69,,11.0,55.0,31.0,7.0,-17.0,-41.0,-65.0,=24-AQ69
12.0,-156.0,-141.0,-126.0,-111.0,-96.0,-81.0,-66.0,-51.0,-36.0,-21.0,-6.0,9.0,24.0,39.0,=15-A70,,12.0,108.0,89.0,70.0,51.0,32.0,13.0,-6.0,-25.0,-44.0,-63.0,=19-R70,,12.0,96.0,77.0,58.0,39.0,20.0,1.0,-18.0,-37.0,-56.0,=19-AE70,,12.0,60.0,36.0,12.0,-12.0,-36.0,-60.0,=24-AQ70
13.0,-169.0,-154.0,-139.0,-124.0,-109.0,-94.0,-79.0,-64.0,-49.0,-34.0,-19.0,-4.0,11.0,26.0,=15-A71,,13.0,117.0,98.0,79.0,60.0,41.0,22.0,3.0,-16.0,-35.0,-54.0,=19-R71,,13.0,104.0,85.0,66.0,47.0,28.0,9.0,-10.0,-29.0,-48.0,=19-AE71,,13.0,65.0,41.0,17.0,-7.0,-31.0,-55.0,=24-AQ71
14.0,-182.0,-167.0,-152.0,-137.0,-122.0,-107.0,-92.0,-77.0,-62.0,-47.0,-32.0,-17.0,-2.0,13.0,=15-A72,,14.0,126.0,107.0,88.0,69.0,50.0,31.0,12.0,-7.0,-26.0,-45.0,=19-R72,,14.0,112.0,93.0,74.0,55.0,36.0,17.0,-2.0,-21.0,-40.0,=19-AE72,,14.0,70.0,46.0,22.0,-2.0,-26.0,-50.0,=24-AQ72
15.0,-195.0,-180.0,-165.0,-150.0,-135.0,-120.0,-105.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,=15-A73,,15.0,135.0,116.0,97.0,78.0,59.0,40.0,21.0,2.0,-17.0,-36.0,=19-R73,,15.0,120.0,101.0,82.0,63.0,44.0,25.0,6.0,-13.0,-32.0,=19-AE73,,15.0,75.0,51.0,27.0,3.0,-21.0,-45.0,=24-AQ73
,=13-B57,=13-C57,=13-D57,=13-E57,=13-F57,=13-G57,=13-H57,=13-I57,=13-J57,=13-K57,=13-L57,=13-M57,=13-N57,=13-O57,,,16.0,144.0,125.0,106.0,87.0,68.0,49.0,30.0,11.0,-8.0,-27.0,=19-R74,,16.0,128.0,109.0,90.0,71.0,52.0,33.0,14.0,-5.0,-24.0,=19-AE74,,16.0,80.0,56.0,32.0,8.0,-16.0,-40.0,=24-AQ74
,,,,,,,,,,,,,,,,,17.0,153.0,134.0,115.0,96.0,77.0,58.0,39.0,20.0,1.0,-18.0,=19-R75,,17.0,136.0,117.0,98.0,79.0,60.0,41.0,22.0,3.0,-16.0,=19-AE75,,17.0,85.0,61.0,37.0,13.0,-11.0,-35.0,=24-AQ75
